datetime,payment_method,money,coffee_name,day_of_week,year,month,day,hour
2024-04-22 18:40:33.024,cash,39.0,latte,Monday,2024,4,22,18
2024-04-22 19:39:04.759,card,37.72,latte,Monday,2024,4,22,19
2024-04-22 20:02:29.165,cash,39.0,cappuccino,Monday,2024,4,22,20
2024-04-23 14:22:35.995,card,37.72,cappuccino,Tuesday,2024,4,23,14
2024-04-23 14:23:53.144,card,32.82,americano with milk,Tuesday,2024,4,23,14
2024-04-23 14:24:57.515,card,37.72,cappuccino,Tuesday,2024,4,23,14
2024-04-23 19:42:27.765,card,32.82,americano with milk,Tuesday,2024,4,23,19
2024-04-23 19:43:26.234,card,32.82,americano with milk,Tuesday,2024,4,23,19
2024-04-24 10:19:38.346,card,37.72,latte,Wednesday,2024,4,24,10
2024-04-24 10:21:27.287,card,32.82,americano with milk,Wednesday,2024,4,24,10
2024-04-24 11:23:46.102,card,32.82,americano with milk,Wednesday,2024,4,24,11
2024-04-24 11:33:26.347,card,32.82,americano with milk,Wednesday,2024,4,24,11
2024-04-24 12:39:09.298,card,32.82,americano with milk,Wednesday,2024,4,24,12
2024-04-24 16:39:07.423,card,32.82,americano with milk,Wednesday,2024,4,24,16
2024-04-24 19:39:49.983,card,32.82,americano with milk,Wednesday,2024,4,24,19
2024-04-24 19:40:54.031,card,37.72,cappuccino,Wednesday,2024,4,24,19
2024-04-25 10:46:08.057,card,27.92,americano,Thursday,2024,4,25,10
2024-04-25 15:18:26.971,card,37.72,latte,Thursday,2024,4,25,15
2024-04-25 17:09:43.534,card,27.92,americano,Thursday,2024,4,25,17
2024-04-25 17:10:49.153,card,27.92,americano,Thursday,2024,4,25,17
2024-04-26 10:12:50.618,card,37.72,latte,Friday,2024,4,26,10
2024-04-26 12:01:30.580,card,37.72,latte,Friday,2024,4,26,12
2024-04-26 13:31:28.297,card,37.72,cappuccino,Friday,2024,4,26,13
2024-04-26 15:32:35.390,card,27.92,americano,Friday,2024,4,26,15
2024-04-26 15:33:33.132,card,27.92,americano,Friday,2024,4,26,15
2024-04-26 16:23:26.514,card,27.92,cortado,Friday,2024,4,26,16
2024-04-26 16:24:33.800,card,27.92,americano,Friday,2024,4,26,16
2024-04-26 19:32:07.112,card,37.72,hot chocolate,Friday,2024,4,26,19
2024-04-26 19:33:30.220,card,37.72,cocoa,Friday,2024,4,26,19
2024-04-27 15:27:00.680,card,37.72,cappuccino,Saturday,2024,4,27,15
2024-04-28 10:32:52.479,card,37.72,latte,Sunday,2024,4,28,10
2024-04-28 12:30:09.749,card,37.72,cappuccino,Sunday,2024,4,28,12
2024-04-28 18:27:08.230,card,27.92,americano,Sunday,2024,4,28,18
2024-04-28 18:28:11.411,card,27.92,americano,Sunday,2024,4,28,18
2024-04-28 18:29:02.374,card,37.72,latte,Sunday,2024,4,28,18
2024-04-29 11:26:31.871,card,27.92,cortado,Monday,2024,4,29,11
2024-04-29 13:27:56.949,card,27.92,americano,Monday,2024,4,29,13
2024-04-29 13:28:53.899,card,27.92,cortado,Monday,2024,4,29,13
2024-04-29 13:53:35.730,card,27.92,cortado,Monday,2024,4,29,13
2024-04-29 13:54:24.357,card,32.82,americano with milk,Monday,2024,4,29,13
2024-04-29 18:37:48.406,card,37.72,cappuccino,Monday,2024,4,29,18
2024-04-29 19:12:33.194,card,37.72,cappuccino,Monday,2024,4,29,19
2024-04-29 19:13:37.878,card,37.72,cappuccino,Monday,2024,4,29,19
2024-04-30 10:16:41.493,card,37.72,latte,Tuesday,2024,4,30,10
2024-04-30 10:34:52.250,card,32.82,americano with milk,Tuesday,2024,4,30,10
2024-04-30 10:35:47.617,card,32.82,americano with milk,Tuesday,2024,4,30,10
2024-04-30 13:41:52.325,card,27.92,americano,Tuesday,2024,4,30,13
2024-04-30 13:42:59.977,card,32.82,americano with milk,Tuesday,2024,4,30,13
2024-04-30 19:19:18.139,card,37.72,cappuccino,Tuesday,2024,4,30,19
2024-04-30 19:30:04.003,card,32.82,americano with milk,Tuesday,2024,4,30,19
2024-04-30 19:31:20.952,card,37.72,latte,Tuesday,2024,4,30,19
2024-05-02 10:33:55.746,card,27.92,americano,Thursday,2024,5,2,10
2024-05-02 11:29:57.080,cash,39.0,latte,Thursday,2024,5,2,11
2024-05-02 13:49:39.898,card,32.82,americano with milk,Thursday,2024,5,2,13
2024-05-02 18:36:22.138,card,37.72,cappuccino,Thursday,2024,5,2,18
2024-05-02 18:41:11.220,card,32.82,americano with milk,Thursday,2024,5,2,18
2024-05-02 19:18:33.084,card,37.72,latte,Thursday,2024,5,2,19
2024-05-02 19:19:56.359,card,37.72,cappuccino,Thursday,2024,5,2,19
2024-05-03 10:11:53.399,cash,39.0,latte,Friday,2024,5,3,10
2024-05-03 14:30:00.923,card,37.72,latte,Friday,2024,5,3,14
2024-05-03 17:03:24.905,card,37.72,latte,Friday,2024,5,3,17
2024-05-06 10:05:17.920,card,27.92,americano,Monday,2024,5,6,10
2024-05-06 10:06:51.625,card,37.72,cappuccino,Monday,2024,5,6,10
2024-05-06 10:08:05.863,card,32.82,americano with milk,Monday,2024,5,6,10
2024-05-06 10:09:07.977,card,27.92,americano,Monday,2024,5,6,10
2024-05-06 10:39:12.641,card,27.92,cortado,Monday,2024,5,6,10
2024-05-06 11:34:20.640,cash,29.0,americano,Monday,2024,5,6,11
2024-05-06 13:18:10.990,card,27.92,cortado,Monday,2024,5,6,13
2024-05-06 13:19:00.811,card,27.92,americano,Monday,2024,5,6,13
2024-05-06 19:18:12.989,card,37.72,cappuccino,Monday,2024,5,6,19
2024-05-06 19:19:49.548,card,37.72,cappuccino,Monday,2024,5,6,19
2024-05-07 10:44:55.582,card,37.72,cocoa,Tuesday,2024,5,7,10
2024-05-07 11:21:58.493,card,27.92,cortado,Tuesday,2024,5,7,11
2024-05-07 13:23:34.943,card,27.92,cortado,Tuesday,2024,5,7,13
2024-05-07 16:42:07.900,card,37.72,cocoa,Tuesday,2024,5,7,16
2024-05-07 16:55:38.805,card,27.92,americano,Tuesday,2024,5,7,16
2024-05-07 17:37:46.412,card,37.72,cappuccino,Tuesday,2024,5,7,17
2024-05-07 17:38:48.195,card,37.72,latte,Tuesday,2024,5,7,17
2024-05-07 18:35:37.235,cash,34.0,americano with milk,Tuesday,2024,5,7,18
2024-05-07 19:12:12.524,card,37.72,cappuccino,Tuesday,2024,5,7,19
2024-05-07 19:13:12.195,card,37.72,cappuccino,Tuesday,2024,5,7,19
2024-05-08 10:07:28.863,card,37.72,latte,Wednesday,2024,5,8,10
2024-05-09 12:54:21.812,card,37.72,cappuccino,Thursday,2024,5,9,12
2024-05-09 13:03:58.556,card,27.92,americano,Thursday,2024,5,9,13
2024-05-09 13:04:57.647,card,37.72,latte,Thursday,2024,5,9,13
2024-05-09 13:06:11.261,card,37.72,latte,Thursday,2024,5,9,13
2024-05-09 13:07:16.409,card,37.72,latte,Thursday,2024,5,9,13
2024-05-09 16:55:14.601,card,27.92,americano,Thursday,2024,5,9,16
2024-05-09 16:56:14.989,card,27.92,americano,Thursday,2024,5,9,16
2024-05-09 18:01:29.895,card,27.92,americano,Thursday,2024,5,9,18
2024-05-09 18:13:56.226,card,32.82,americano with milk,Thursday,2024,5,9,18
2024-05-10 10:09:21.972,cash,39.0,latte,Friday,2024,5,10,10
2024-05-10 15:46:21.511,card,37.72,latte,Friday,2024,5,10,15
2024-05-10 15:47:32.508,card,37.72,latte,Friday,2024,5,10,15
2024-05-10 16:20:15.084,cash,34.0,americano with milk,Friday,2024,5,10,16
2024-05-11 11:39:52.878,card,37.72,latte,Saturday,2024,5,11,11
2024-05-11 17:02:43.648,cash,39.0,latte,Saturday,2024,5,11,17
2024-05-11 17:20:30.398,card,32.82,americano with milk,Saturday,2024,5,11,17
2024-05-11 17:21:56.117,card,37.72,cocoa,Saturday,2024,5,11,17
2024-05-11 17:23:57.301,card,37.72,cappuccino,Saturday,2024,5,11,17
2024-05-11 17:28:54.132,card,32.82,americano with milk,Saturday,2024,5,11,17
2024-05-11 18:35:40.257,card,37.72,cappuccino,Saturday,2024,5,11,18
2024-05-11 19:38:16.096,card,37.72,latte,Saturday,2024,5,11,19
2024-05-12 10:20:42.512,card,37.72,latte,Sunday,2024,5,12,10
2024-05-12 13:24:03.465,card,37.72,latte,Sunday,2024,5,12,13
2024-05-12 13:27:39.043,card,27.92,americano,Sunday,2024,5,12,13
2024-05-12 15:16:19.815,card,37.72,latte,Sunday,2024,5,12,15
2024-05-12 15:38:02.422,card,32.82,americano with milk,Sunday,2024,5,12,15
2024-05-12 15:52:14.871,card,32.82,americano with milk,Sunday,2024,5,12,15
2024-05-12 16:04:21.133,card,32.82,americano with milk,Sunday,2024,5,12,16
2024-05-12 19:41:30.569,card,32.82,americano with milk,Sunday,2024,5,12,19
2024-05-13 11:03:53.348,card,32.82,americano with milk,Monday,2024,5,13,11
2024-05-13 15:31:10.763,cash,29.0,americano,Monday,2024,5,13,15
2024-05-13 15:31:50.907,cash,29.0,americano,Monday,2024,5,13,15
2024-05-14 08:38:14.581,card,27.92,americano,Tuesday,2024,5,14,8
2024-05-14 08:39:25.455,card,27.92,americano,Tuesday,2024,5,14,8
2024-05-14 08:40:17.484,card,27.92,americano,Tuesday,2024,5,14,8
2024-05-14 10:19:23.174,card,37.72,cappuccino,Tuesday,2024,5,14,10
2024-05-14 11:32:29.372,card,37.72,latte,Tuesday,2024,5,14,11
2024-05-14 11:34:12.851,card,37.72,cappuccino,Tuesday,2024,5,14,11
2024-05-14 14:04:54.580,card,37.72,cappuccino,Tuesday,2024,5,14,14
2024-05-14 14:06:00.378,card,32.82,americano with milk,Tuesday,2024,5,14,14
2024-05-14 15:01:54.785,card,27.92,americano,Tuesday,2024,5,14,15
2024-05-14 16:57:57.224,card,32.82,americano with milk,Tuesday,2024,5,14,16
2024-05-14 16:59:10.194,card,37.72,cappuccino,Tuesday,2024,5,14,16
2024-05-14 22:51:25.227,card,37.72,hot chocolate,Tuesday,2024,5,14,22
2024-05-15 08:40:05.661,card,37.72,latte,Wednesday,2024,5,15,8
2024-05-15 11:14:19.353,card,23.02,espresso,Wednesday,2024,5,15,11
2024-05-15 11:19:10.049,card,27.92,americano,Wednesday,2024,5,15,11
2024-05-15 13:34:35.102,card,27.92,americano,Wednesday,2024,5,15,13
2024-05-15 13:35:29.171,card,27.92,americano,Wednesday,2024,5,15,13
2024-05-15 13:36:27.339,card,27.92,americano,Wednesday,2024,5,15,13
2024-05-15 13:55:28.999,card,32.82,americano with milk,Wednesday,2024,5,15,13
2024-05-15 14:38:10.847,cash,29.0,americano,Wednesday,2024,5,15,14
2024-05-15 14:38:52.347,card,27.92,cortado,Wednesday,2024,5,15,14
2024-05-15 14:39:44.367,card,27.92,cortado,Wednesday,2024,5,15,14
2024-05-15 17:28:58.620,card,23.02,espresso,Wednesday,2024,5,15,17
2024-05-15 20:20:34.769,card,37.72,cappuccino,Wednesday,2024,5,15,20
2024-05-16 10:38:42.458,card,32.82,americano with milk,Thursday,2024,5,16,10
2024-05-16 10:39:49.431,card,32.82,americano with milk,Thursday,2024,5,16,10
2024-05-16 11:42:50.285,cash,39.0,latte,Thursday,2024,5,16,11
2024-05-16 11:44:20.811,cash,39.0,cappuccino,Thursday,2024,5,16,11
2024-05-16 12:14:00.097,card,32.82,americano with milk,Thursday,2024,5,16,12
2024-05-16 15:15:16.315,card,37.72,hot chocolate,Thursday,2024,5,16,15
2024-05-16 17:44:31.548,card,37.72,latte,Thursday,2024,5,16,17
2024-05-16 18:12:56.934,card,37.72,hot chocolate,Thursday,2024,5,16,18
2024-05-16 18:13:58.191,card,37.72,latte,Thursday,2024,5,16,18
2024-05-17 09:00:48.456,card,27.92,americano,Friday,2024,5,17,9
2024-05-17 11:30:27.553,card,32.82,americano with milk,Friday,2024,5,17,11
2024-05-17 14:58:03.060,cash,34.0,americano with milk,Friday,2024,5,17,14
2024-05-17 19:55:18.534,card,32.82,americano with milk,Friday,2024,5,17,19
2024-05-17 19:56:46.751,card,37.72,cappuccino,Friday,2024,5,17,19
2024-05-17 20:37:52.930,card,37.72,cappuccino,Friday,2024,5,17,20
2024-05-17 22:34:50.797,card,27.92,americano,Friday,2024,5,17,22
2024-05-17 22:36:33.357,card,37.72,latte,Friday,2024,5,17,22
2024-05-17 22:37:42.821,card,37.72,latte,Friday,2024,5,17,22
2024-05-18 08:01:37.898,card,37.72,cappuccino,Saturday,2024,5,18,8
2024-05-18 08:02:39.959,card,37.72,cappuccino,Saturday,2024,5,18,8
2024-05-18 11:15:56.089,card,32.82,americano with milk,Saturday,2024,5,18,11
2024-05-18 16:48:29.374,card,32.82,americano with milk,Saturday,2024,5,18,16
2024-05-18 16:49:27.131,card,32.82,americano with milk,Saturday,2024,5,18,16
2024-05-18 19:58:44.210,card,32.82,americano with milk,Saturday,2024,5,18,19
2024-05-18 20:22:53.111,card,37.72,latte,Saturday,2024,5,18,20
2024-05-18 22:05:27.473,cash,39.0,cappuccino,Saturday,2024,5,18,22
2024-05-19 07:58:38.312,card,27.92,americano,Sunday,2024,5,19,7
2024-05-19 07:59:33.549,card,27.92,americano,Sunday,2024,5,19,7
2024-05-19 08:00:35.061,card,37.72,cappuccino,Sunday,2024,5,19,8
2024-05-19 09:28:49.723,cash,24.0,espresso,Sunday,2024,5,19,9
2024-05-19 12:14:26.676,card,32.82,americano with milk,Sunday,2024,5,19,12
2024-05-19 14:43:40.049,card,27.92,americano,Sunday,2024,5,19,14
2024-05-19 15:58:58.192,card,32.82,americano with milk,Sunday,2024,5,19,15
2024-05-19 18:12:36.304,card,32.82,americano with milk,Sunday,2024,5,19,18
2024-05-19 18:13:47.762,card,23.02,espresso,Sunday,2024,5,19,18
2024-05-19 18:16:30.022,card,37.72,hot chocolate,Sunday,2024,5,19,18
2024-05-19 19:51:06.979,card,37.72,cappuccino,Sunday,2024,5,19,19
2024-05-19 21:15:41.761,card,37.72,cappuccino,Sunday,2024,5,19,21
2024-05-19 21:18:36.101,card,37.72,cappuccino,Sunday,2024,5,19,21
2024-05-20 10:05:59.163,card,32.82,americano with milk,Monday,2024,5,20,10
2024-05-20 10:17:51.867,card,37.72,latte,Monday,2024,5,20,10
2024-05-20 10:58:48.379,card,37.72,latte,Monday,2024,5,20,10
2024-05-20 11:15:16.363,card,27.92,americano,Monday,2024,5,20,11
2024-05-20 11:16:19.637,card,27.92,americano,Monday,2024,5,20,11
2024-05-20 13:27:13.420,card,27.92,americano,Monday,2024,5,20,13
2024-05-20 13:28:10.440,card,27.92,americano,Monday,2024,5,20,13
2024-05-20 14:13:19.017,card,32.82,americano with milk,Monday,2024,5,20,14
2024-05-20 14:14:31.354,card,37.72,cappuccino,Monday,2024,5,20,14
2024-05-20 14:32:21.252,cash,29.0,americano,Monday,2024,5,20,14
2024-05-20 17:12:51.121,card,37.72,latte,Monday,2024,5,20,17
2024-05-20 17:13:56.897,card,37.72,latte,Monday,2024,5,20,17
2024-05-20 20:36:48.320,card,32.82,americano with milk,Monday,2024,5,20,20
2024-05-20 20:37:57.316,card,37.72,cocoa,Monday,2024,5,20,20
2024-05-20 20:46:52.085,card,27.92,cortado,Monday,2024,5,20,20
2024-05-20 21:36:53.986,card,32.82,americano with milk,Monday,2024,5,20,21
2024-05-20 21:37:57.777,card,32.82,americano with milk,Monday,2024,5,20,21
2024-05-21 08:27:38.230,card,37.72,latte,Tuesday,2024,5,21,8
2024-05-21 09:43:50.690,cash,29.0,americano,Tuesday,2024,5,21,9
2024-05-21 09:44:40.309,cash,34.0,americano with milk,Tuesday,2024,5,21,9
2024-05-21 09:46:09.430,cash,39.0,cocoa,Tuesday,2024,5,21,9
2024-05-21 10:05:08.033,cash,39.0,latte,Tuesday,2024,5,21,10
2024-05-21 16:10:19.956,card,37.72,latte,Tuesday,2024,5,21,16
2024-05-21 18:13:23.998,card,23.02,espresso,Tuesday,2024,5,21,18
2024-05-21 19:11:09.212,card,37.72,cappuccino,Tuesday,2024,5,21,19
2024-05-21 20:13:48.358,card,37.72,cappuccino,Tuesday,2024,5,21,20
2024-05-22 09:34:41.818,card,37.72,cappuccino,Wednesday,2024,5,22,9
2024-05-22 10:49:47.044,card,32.82,americano with milk,Wednesday,2024,5,22,10
2024-05-22 11:18:14.265,card,27.92,cortado,Wednesday,2024,5,22,11
2024-05-22 11:34:54.968,card,32.82,americano with milk,Wednesday,2024,5,22,11
2024-05-22 12:29:50.841,card,27.92,americano,Wednesday,2024,5,22,12
2024-05-22 12:30:43.347,card,27.92,americano,Wednesday,2024,5,22,12
2024-05-22 14:00:20.499,card,32.82,americano with milk,Wednesday,2024,5,22,14
2024-05-22 19:24:58.098,card,37.72,cappuccino,Wednesday,2024,5,22,19
2024-05-22 19:25:58.574,card,37.72,cappuccino,Wednesday,2024,5,22,19
2024-05-22 21:23:53.000,card,37.72,hot chocolate,Wednesday,2024,5,22,21
2024-05-22 21:24:49.584,card,37.72,cappuccino,Wednesday,2024,5,22,21
2024-05-23 10:10:19.640,card,37.72,cappuccino,Thursday,2024,5,23,10
2024-05-23 12:22:06.605,card,23.02,espresso,Thursday,2024,5,23,12
2024-05-23 15:55:16.628,card,37.72,cappuccino,Thursday,2024,5,23,15
2024-05-23 15:56:27.237,card,37.72,cappuccino,Thursday,2024,5,23,15
2024-05-23 16:18:14.053,card,37.72,cappuccino,Thursday,2024,5,23,16
2024-05-23 16:41:00.043,card,37.72,latte,Thursday,2024,5,23,16
2024-05-23 17:14:33.237,card,37.72,cappuccino,Thursday,2024,5,23,17
2024-05-23 17:15:44.861,card,37.72,latte,Thursday,2024,5,23,17
2024-05-23 19:03:53.856,card,27.92,cortado,Thursday,2024,5,23,19
2024-05-23 19:17:28.431,card,37.72,cappuccino,Thursday,2024,5,23,19
2024-05-23 19:18:26.418,card,37.72,cappuccino,Thursday,2024,5,23,19
2024-05-23 19:42:31.546,card,37.72,cappuccino,Thursday,2024,5,23,19
2024-05-23 20:15:01.429,card,37.72,cappuccino,Thursday,2024,5,23,20
2024-05-23 20:16:24.205,card,37.72,latte,Thursday,2024,5,23,20
2024-05-23 22:48:10.813,card,32.82,americano with milk,Thursday,2024,5,23,22
2024-05-23 22:55:36.926,cash,39.0,hot chocolate,Thursday,2024,5,23,22
2024-05-24 11:11:59.182,card,27.92,cortado,Friday,2024,5,24,11
2024-05-24 11:15:08.341,card,27.92,americano,Friday,2024,5,24,11
2024-05-24 11:16:13.016,card,27.92,americano,Friday,2024,5,24,11
2024-05-24 16:07:19.816,card,37.72,hot chocolate,Friday,2024,5,24,16
2024-05-24 18:17:40.330,card,27.92,cortado,Friday,2024,5,24,18
2024-05-24 18:18:36.698,card,27.92,cortado,Friday,2024,5,24,18
2024-05-24 22:30:40.198,card,32.82,americano with milk,Friday,2024,5,24,22
2024-05-25 07:40:58.818,cash,29.0,americano,Saturday,2024,5,25,7
2024-05-25 12:13:53.388,card,37.72,latte,Saturday,2024,5,25,12
2024-05-25 12:40:23.587,cash,29.0,americano,Saturday,2024,5,25,12
2024-05-25 12:42:10.258,card,32.82,americano with milk,Saturday,2024,5,25,12
2024-05-25 12:43:13.275,card,32.82,americano with milk,Saturday,2024,5,25,12
2024-05-25 12:58:12.049,card,32.82,americano with milk,Saturday,2024,5,25,12
2024-05-25 16:47:09.557,card,32.82,americano with milk,Saturday,2024,5,25,16
2024-05-25 16:48:16.834,card,27.92,americano,Saturday,2024,5,25,16
2024-05-26 10:20:02.233,card,37.72,latte,Sunday,2024,5,26,10
2024-05-26 14:24:49.812,card,32.82,americano with milk,Sunday,2024,5,26,14
2024-05-26 14:26:05.248,card,27.92,cortado,Sunday,2024,5,26,14
2024-05-26 14:40:58.882,card,32.82,americano with milk,Sunday,2024,5,26,14
2024-05-26 17:19:15.521,card,37.72,cappuccino,Sunday,2024,5,26,17
2024-05-26 18:09:52.843,card,37.72,hot chocolate,Sunday,2024,5,26,18
2024-05-26 18:11:02.204,card,37.72,hot chocolate,Sunday,2024,5,26,18
2024-05-26 18:13:14.299,card,27.92,americano,Sunday,2024,5,26,18
2024-05-26 18:39:18.794,card,37.72,latte,Sunday,2024,5,26,18
2024-05-26 20:59:14.954,card,37.72,hot chocolate,Sunday,2024,5,26,20
2024-05-26 21:00:05.568,card,37.72,cappuccino,Sunday,2024,5,26,21
2024-05-26 21:02:36.935,card,27.92,cortado,Sunday,2024,5,26,21
2024-05-26 21:03:51.772,card,37.72,cappuccino,Sunday,2024,5,26,21
2024-05-26 21:04:58.824,card,37.72,latte,Sunday,2024,5,26,21
2024-05-26 21:06:02.621,card,37.72,cappuccino,Sunday,2024,5,26,21
2024-05-27 11:34:55.252,card,27.92,americano,Monday,2024,5,27,11
2024-05-27 14:05:21.688,card,32.82,americano with milk,Monday,2024,5,27,14
2024-05-27 14:06:43.564,card,37.72,cocoa,Monday,2024,5,27,14
2024-05-27 15:11:34.061,card,27.92,americano,Monday,2024,5,27,15
2024-05-27 15:14:05.788,card,27.92,americano,Monday,2024,5,27,15
2024-05-27 17:50:55.763,card,37.72,latte,Monday,2024,5,27,17
2024-05-27 18:00:50.983,card,27.92,americano,Monday,2024,5,27,18
2024-05-27 19:16:27.404,card,37.72,latte,Monday,2024,5,27,19
2024-05-27 19:17:38.729,card,37.72,latte,Monday,2024,5,27,19
2024-05-27 21:29:07.085,card,32.82,americano with milk,Monday,2024,5,27,21
2024-05-27 21:30:19.772,card,37.72,cappuccino,Monday,2024,5,27,21
2024-05-28 08:37:09.028,card,32.82,americano with milk,Tuesday,2024,5,28,8
2024-05-28 09:20:10.736,card,32.82,americano with milk,Tuesday,2024,5,28,9
2024-05-28 11:48:18.494,card,37.72,cappuccino,Tuesday,2024,5,28,11
2024-05-28 13:14:40.435,card,37.72,cappuccino,Tuesday,2024,5,28,13
2024-05-28 14:10:53.691,card,37.72,cocoa,Tuesday,2024,5,28,14
2024-05-28 16:25:39.330,card,27.92,cortado,Tuesday,2024,5,28,16
2024-05-28 17:21:43.967,cash,39.0,cappuccino,Tuesday,2024,5,28,17
2024-05-28 19:09:29.069,card,27.92,americano,Tuesday,2024,5,28,19
2024-05-28 19:10:31.070,card,37.72,latte,Tuesday,2024,5,28,19
2024-05-28 20:24:32.205,card,32.82,americano with milk,Tuesday,2024,5,28,20
2024-05-28 20:50:19.449,card,27.92,americano,Tuesday,2024,5,28,20
2024-05-29 09:14:43.704,card,37.72,latte,Wednesday,2024,5,29,9
2024-05-29 10:48:46.781,cash,39.0,latte,Wednesday,2024,5,29,10
2024-05-29 11:14:02.855,card,37.72,hot chocolate,Wednesday,2024,5,29,11
2024-05-29 15:10:48.545,card,27.92,americano,Wednesday,2024,5,29,15
2024-05-29 15:22:56.321,card,37.72,latte,Wednesday,2024,5,29,15
2024-05-29 15:45:12.738,card,37.72,cappuccino,Wednesday,2024,5,29,15
2024-05-29 16:45:03.950,card,37.72,latte,Wednesday,2024,5,29,16
2024-05-29 18:24:03.334,card,27.92,cortado,Wednesday,2024,5,29,18
2024-05-29 18:24:59.311,card,37.72,latte,Wednesday,2024,5,29,18
2024-05-29 20:30:42.240,card,37.72,hot chocolate,Wednesday,2024,5,29,20
2024-05-29 20:32:35.200,card,37.72,cocoa,Wednesday,2024,5,29,20
2024-05-30 08:29:06.277,card,37.72,cappuccino,Thursday,2024,5,30,8
2024-05-30 08:30:21.586,card,37.72,latte,Thursday,2024,5,30,8
2024-05-30 08:37:05.382,card,32.82,americano with milk,Thursday,2024,5,30,8
2024-05-30 09:47:59.092,card,37.72,latte,Thursday,2024,5,30,9
2024-05-30 14:56:15.473,card,32.82,americano with milk,Thursday,2024,5,30,14
2024-05-30 15:16:15.665,card,23.02,espresso,Thursday,2024,5,30,15
2024-05-30 15:17:38.656,card,23.02,espresso,Thursday,2024,5,30,15
2024-05-30 19:53:11.189,card,37.72,cappuccino,Thursday,2024,5,30,19
2024-05-30 20:31:05.430,card,37.72,latte,Thursday,2024,5,30,20
2024-05-30 20:46:13.835,card,37.72,hot chocolate,Thursday,2024,5,30,20
2024-05-30 20:47:21.586,card,32.82,americano with milk,Thursday,2024,5,30,20
2024-05-31 07:53:57.274,card,32.82,americano with milk,Friday,2024,5,31,7
2024-05-31 09:21:07.821,card,37.72,latte,Friday,2024,5,31,9
2024-05-31 09:23:58.791,cash,39.0,latte,Friday,2024,5,31,9
2024-05-31 10:38:07.861,card,37.72,hot chocolate,Friday,2024,5,31,10
2024-05-31 10:39:06.136,card,37.72,cocoa,Friday,2024,5,31,10
2024-05-31 14:50:12.976,card,32.82,americano with milk,Friday,2024,5,31,14
2024-05-31 18:23:44.636,card,37.72,latte,Friday,2024,5,31,18
2024-05-31 18:25:03.271,card,37.72,latte,Friday,2024,5,31,18
2024-05-31 20:06:39.166,card,37.72,cappuccino,Friday,2024,5,31,20
2024-05-31 20:33:06.403,card,32.82,americano with milk,Friday,2024,5,31,20
